article_id,product_code,prod_name,product_type_name,product_group_name,graphical_appearance_name,colour_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,index_name,index_group_name,section_name,garment_group_name,detail_desc,image_path,popularity_score
0736631005,0736631,Jalle backpack,Backpack,Bags,Solid,Black,Dark,Black,Bags & Items,Menswear,Menswear,Men Accessories,Accessories,"Backpack in woven fabric with a handle and adjustable, padded shoulder straps. Zip at the top, a zipped outer compartment and two inner compartments, one with a zip. Padded back plate and base. Lined. Size 13.5x28.5x43 cm.",images/073/0736631005.jpg,0
0892905001,0892905,Flirty Kath necklace,Necklace,Accessories,Solid,Blue,Bright,Lilac Purple,Jewellery Extended,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Three-strand metal necklace, one chain decorated with plastic beads. Adjustable length 35-42.5 cm.",images/089/0892905001.jpg,0
0687387001,0687387,Eva poolslider SG,Flip flop,Shoes,Glittering/Metallic,Light Pink,Dusty Light,Pink,Kids Girl Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Pool shoes with a fabric strap and hook and loop fastening (sizes 7-9 with a strap around the heel). Fluted ethylene-vinyl acetate (EVA) soles.,images/068/0687387001.jpg,0
0733059001,0733059,H-clip 3pk bows,Hair clip,Accessories,Solid,Light Blue,Light,Blue,Girls Small Acc/Bags,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Metal hair clips decorated with a fabric bow. Width 5 cm.,images/073/0733059001.jpg,0
0834333001,0834333,Vito Derby Shoe,Flat shoes,Shoes,Solid,Black,Dark,Black,Shoes,Menswear,Menswear,Men Shoes,Shoes,Derby shoes with open lacing at the front. Canvas linings and insoles. Heel 2.5 cm.,images/083/0834333001.jpg,0
0556669002,0556669,Meja tote bag,Bag,Accessories,Solid,Black,Dark,Black,Bags,Ladies Accessories,Ladieswear,Womens Big accessories,Accessories,"Imitation leather handbag with a decorative metal lock, two handles and a zip at the top. Detachable shoulder strap and one large compartment with three inner compartments. Lined. Size 14x28.5x35 cm.",images/055/0556669002.jpg,0
0693720001,0693720,Danne slipper BB,Slippers,Shoes,Application/3D,Grey,Medium Dusty,Grey,Young Boy Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Padded slippers in soft velour with an embroidered motif and appliqués on the front. Velour linings and insoles and soft soles with anti-slip protectors.,images/069/0693720001.jpg,0
0591565001,0591565,Kimono Cardigan,Cardigan,Garment Upper body,Jacquard,White,Light,White,Tops Knitwear DS,Divided,Divided,Divided Selected,Knitwear,"Cardigan in a soft jacquard knit with dropped shoulders, long kimono sleeves, a detachable tie belt at the waist and no fasteners. Wide ribbing at the cuffs and hem.",images/059/0591565001.jpg,0
0716519001,0716519,Classic Trench Dog Coat OL,Other accessories,Accessories,Solid,Beige,Medium Dusty,Beige,Other items,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Trenchcoat woven in a cotton blend for a small dog. Collar with a hook and loop fastening at the neck and underneath.,images/071/0716519001.jpg,0
0895974001,0895974,Lily body,Bodysuit,Garment Upper body,Solid,Other Yellow,Bright,Yellow,Jersey Fancy DS,Divided,Divided,Divided Selected,Jersey Fancy,"Sleeveless body in mesh with gathered elastication front and back for a draped effect. Narrow, adjustable shoulder straps and press-studs at the crotch. Jersey lining.",images/089/0895974001.jpg,0
0815157002,0815157,NW midnight nightgown,Underwear set,Underwear,Front print,Light Blue,Light,Blue,UW,Divided,Divided,Divided Basics,"Under-, Nightwear","Short-sleeved nightdress in soft, batik-patterned jersey with a text print at the top and a gently rounded hem.",images/081/0815157002.jpg,0
0702014001,0702014,Lily structure qlty,Blouse,Garment Upper body,Other structure,Beige,Dusty Light,Mole,Woven Premium,Ladieswear,Ladieswear,Womens Premium,Unknown,"Long-sleeved blouse in silk crêpe with a small stand-up collar and buttons down the front. Wide cuffs with a slit and button, and a rounded hem.",images/070/0702014001.jpg,0
0692565001,0692565,BG EVELINA L/S dress,Dress,Garment Full body,All over pattern,Other,Undefined,undefined,Newborn,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Fancy,"Long-sleeved dress in patterned cotton jersey with a small opening and button at the back of the neck, frill trims at the top, a seam and flared skirt.",images/069/0692565001.jpg,0
0645485001,0645485,JOAN cap,Cap/peaked,Accessories,Solid,Off White,Dusty Light,White,Newborn,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Fancy,Hat in a cotton knit with appliqués. Ties under the chin. Fleece lining.,images/064/0645485001.jpg,0
0771772001,0771772,DUNGAREE SHORTS CROCHET,Dungarees,Garment Full body,Denim,Blue,Medium Dusty,Blue,Young Girl Denim,Children Sizes 134-170,Baby/Children,Young Girl,Trousers Denim,"Dungaree shorts in washed, stretch denim with hard worn details that are patched on the inside. Adjustable straps with metal fasteners, a three-part pocket at the top and press-studs at the sides. Fake fly, front and back pockets, and raw-edge, frayed hems with crocheted trims.",images/077/0771772001.jpg,0
0798883012,0798883,ALICE knot headband,Hair/alice band,Accessories,Solid,Light Orange,Dusty Light,Orange,Small Accessories,Divided,Divided,Divided Accessories,Accessories,Fabric-covered Alice band with a decorative knot detail.,images/079/0798883012.jpg,0
0656121010,0656121,Akoni Shoe,Other shoe,Shoes,Solid,Greyish Beige,Medium Dusty,Mole,Shoes / Boots inactive from s5,Menswear,Menswear,Men Shoes,Shoes,Derby shoes with decorative welt seams and open lacing at the front. Rubber soles. Heel approx. 1 cm.,images/065/0656121010.jpg,0
0532138001,0532138,Bra Extender,Bra extender,Underwear,Solid,Black,Dark,Black,Functional Lingerie,Lingeries/Tights,Ladieswear,Womens Lingerie,"Under-, Nightwear",Bra strap extenders in different colours. 2.5x7.5 cm.,images/053/0532138001.jpg,0
0714342001,0714342,Premium Louise,Ballerinas,Shoes,Solid,Off White,Dusty Light,White,Baby Shoes,Baby Sizes 50-98,Baby/Children,Kids & Baby Shoes,Shoes,Ballet pumps with an appliqué and an elastic strap over the foot. Fabric linings and insoles and thermoplastic rubber (TPR) soles.,images/071/0714342001.jpg,0
0856311001,0856311,3 pk Patricia AB,Hair/alice band,Accessories,Glittering/Metallic,Green,Dusty Light,Green,Hair Accessories,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Alice bands in various designs. One in padded satin with sparkly stone decorations. Two in thin metal, one of which is covered in fabric and decorated with plastic beads and sparkly stone chains.",images/085/0856311001.jpg,0
0854631001,0854631,MICHELLE L/S SHIRT,Shirt,Garment Upper body,Solid,Dark Yellow,Medium Dusty,Yellow,Tops woven DS,Divided,Divided,Divided Selected,Blouses,"Straight-cut shirt in a soft weave with a collar, V-neck opening and buttons down the front. Long sleeves with buttoned cuffs, and slits in the sides. Slightly longer at the back.",images/085/0854631001.jpg,0
0625876015,0625876,LINNÉA L/S DRESS,Dress,Garment Full body,All over pattern,Dark Red,Dark,Red,Kids Girl Jersey Basic,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,Jersey Basic,"Long-sleeved dress in soft, patterned cotton jersey with a gathered seam at the waist and gently flared skirt. Unlined.",images/062/0625876015.jpg,0
0810950001,0810950,Flirty Benny necklace,Earring,Accessories,Solid,Other Yellow,Bright,Yellow,Jewellery Extended,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Short necklace with glass beads, small metal pendants and a metal fastener. Adjustable length approx. 40-48 cm.",images/081/0810950001.jpg,0
0485542019,0485542,Pricebrief 5-p brief SB,Underwear bottom,Underwear,Mixed solid/pattern,Yellow,Bright,Yellow,Kids Boy UW/NW,Children Sizes 92-140,Baby/Children,Boys Underwear & Basics,"Under-, Nightwear",Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.,images/048/0485542019.jpg,0
0837255001,0837255,Cool Epic earring,Necklace,Accessories,Solid,Yellow,Bright,Yellow,Jewellery,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Long earrings in patterned plastic. Length 7 cm.,images/083/0837255001.jpg,0
0568813002,0568813,Tammy suede shopper,Bag,Accessories,Solid,Dark Red,Dark,Red,Bags,Ladies Accessories,Ladieswear,Womens Big accessories,Accessories,"Large shopper in soft suede with wide handles at the top in leather with decorative metal studs. Wide, detachable shoulder strap in woven fabric with a sheen, attached with metal carabiner hooks. Metal fastener at the top and a zipped inner compartment. Size 16x34x40 cm.",images/056/0568813002.jpg,0
0838099002,0838099,Cool Hisingen necklace,Necklace,Accessories,Solid,Silver,Light,Metal,Jewellery,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Short necklace made of wide, polished metal chain. Adjustable length 40-49 cm.",images/083/0838099002.jpg,0
0721257002,0721257,Box espadrill,Sandals,Shoes,Solid,Pink,Medium Dusty,Red,Flats,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,Espadrilles with a braided jute trim around the soles. Fabric linings and insoles and thermoplastic rubber (TPR) soles.,images/072/0721257002.jpg,0
0853809001,0853809,Romina New Nshirt (W),Night gown,Nightwear,Solid,Light Pink,Dusty Light,Pink,Nightwear,Lingeries/Tights,Ladieswear,"Womens Nightwear, Socks & Tigh","Under-, Nightwear","Long-sleeved nightshirt in softly draping satin with notch lapels, buttons down the front and a narrow tie-belt at the waist.",images/085/0853809001.jpg,0
0530235010,0530235,TILLY own graphic,Underwear bottom,Underwear,Mixed solid/pattern,Other Pink,Bright,Pink,Kids Girl UW/NW,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Briefs in printed cotton jersey with a lined gusset.,images/053/0530235010.jpg,0
0657135002,0657135,Ronda sockshaft,Boots,Shoes,Solid,Red,Medium,Red,Boots,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,"Ankle boots in imitation suede with covered heels and a soft shaft with a zip on the inside. Fabric linings, imitation leather insoles and rubber soles. Heel 5.5 cm.",images/065/0657135002.jpg,0
0833983001,0833983,Dog Puffy Padded Lyx,Dog Wear,Accessories,Metallic,Light Orange,Dusty Light,Orange,Other items,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Padded dog jacket in a shimmering weave with a collar and opening for a leash at the back of the neck. Openings for the front legs and an adjustable hook and loop tab that fastens at the top. Narrow elastic straps for the back legs that help to keep the jacket in place. Fleece lining.,images/083/0833983001.jpg,0
0744766002,0744766,Saga Sport Bikini,Swimwear set,Swimwear,All over pattern,Light Turquoise,Light,Turquoise,Young Girl Swimwear,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Swimwear,"Fully lined, patterned sports bikini. Top with a racer back and opening at the back. Bottoms with an elasticated waist and wide sides.",images/074/0744766002.jpg,0
0903049003,0903049,Raven blazer,Blazer,Garment Upper body,Other structure,Light Green,Dusty Light,Green,Suit,Ladieswear,Ladieswear,Womens Tailoring,Dressed,"Gently fitted, single-breasted jacket in woven fabric with peak lapels and a single button at the front. Jetted front pockets, decorative buttons at the cuffs, and a single back vent. Lined. The polyester content of the jacket is partly recycled.",images/090/0903049003.jpg,0
0769074001,0769074,H-band Joyce 2pk,Hair/alice band,Accessories,Solid,Other Pink,Bright,Pink,Girls Small Acc/Bags,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Hairbands in soft cotton jersey with a decorative knot detail at the front.,images/076/0769074001.jpg,0
0506494001,0506494,BECKY romper,Jumpsuit/Playsuit,Garment Full body,Jacquard,Turquoise,Dusty Light,Turquoise,Baby Girl Knitwear,Baby Sizes 50-98,Baby/Children,Baby Girl,Knitwear,"Romper suit in a soft cable knit containing some wool with moss-knit sections and a stocking-stitch back. Buttons down the front and legs, long raglan sleeves and ribbing at the cuffs and hem. Soft jersey lining.",images/050/0506494001.jpg,0
0589440004,0589440,Valentina padded body 1,Underwear body,Underwear,Solid,Dark Orange,Dark,Beige,Functional Lingerie,Lingeries/Tights,Ladieswear,Womens Lingerie,"Under-, Nightwear","Microfibre body with a gently sculpting effect on the waist, hips, back and seat. Non-wired, mesh-lined lace cups with removable inserts that give the bust a natural shape and light support. Narrow adjustable shoulder straps and glued hems for a smooth silhouette. Lined gusset with press-studs.",images/058/0589440004.jpg,0
0773238001,0773238,PE MARLENE HIGH WAIST YELLOW,Swimwear bottom,Swimwear,Solid,Dark Yellow,Dark,Yellow,Take Care External,Ladieswear,Ladieswear,Collaborations,Unknown,Fully lined bikini bottoms with a high waist and wide sides.,images/077/0773238001.jpg,0
0867247003,0867247,KELLY basic P-CAP,Cap/peaked,Accessories,Front print,Light Purple,Light,Lilac Purple,Kids Girl Big Acc,"Children Accessories, Swimwear",Baby/Children,Kids Outerwear,Accessories,"Cap in cotton twill with a glittery appliqué and embroidered text on the front, a covered button on top and an adjustable plastic fastener at the back. Cotton sweatband.",images/086/0867247003.jpg,0
0795311013,0795311,2PACK Leggings fancy,Leggings/Tights,Garment Lower body,Melange,Light Beige,Dusty Light,Beige,Baby basics,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Leggings in soft, organic cotton jersey with an elasticated waist.",images/079/0795311013.jpg,0
0804496002,0804496,The Square Body,Bodysuit,Garment Upper body,Solid,Greyish Beige,Dark,Mole,Jersey fancy,Ladieswear,Ladieswear,Womens Everyday Collection,Jersey Fancy,"One-shoulder body in sturdy jersey with one narrow shoulder strap with a metal detail at one end, and press-studs at the crotch. Lined at the top.",images/080/0804496002.jpg,0
0681187002,0681187,SB Padded Halfsuite,Costumes,Garment Full body,Other pattern,Orange,Dark,Beige,Dress-up Boys,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,"Padded, sleeveless fancy dress costume in jersey.",images/068/0681187002.jpg,0
0620216025,0620216,MALAGA legging,Leggings/Tights,Garment Lower body,Solid,Turquoise,Medium Dusty,Turquoise,Kids Girl Jersey Basic,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft organic cotton jersey with an elasticated waist.,images/062/0620216025.jpg,0
0860986001,0860986,CONCIOUS bucket hat,Hat/beanie,Accessories,Solid,Other Yellow,Bright,Yellow,Young Girl Big Acc,"Children Accessories, Swimwear",Baby/Children,Kids Outerwear,Accessories,Bucket hat in woven fabric made from recycled cotton.,images/086/0860986001.jpg,0
0911449002,0911449,SC ELEONOR Blazer,Blazer,Garment Upper body,Solid,Dark Turquoise,Medium,Turquoise,Studio Collection,Ladieswear,Ladieswear,Special Collections,Unknown,"Studio Collection. Fitted jacket in a slightly stretchy weave made from a wool blend with peak lapels and a one-button fastening at the front. Shoulder pads for a defined silhouette and long sleeves with buttons at the cuffs. Patch front pockets, one of which is a chest pocket, a gently tapered waist and a double back vent. Lined. Studio Collection AW20 is a tribute to the rebellious, fearless individual who dares to break the mould – an individual who plays between the extremes and finds their style amongst the androgynous, eclectic and creative.",images/091/0911449002.jpg,0
0651382001,0651382,AG Turtle Solid,Dress,Garment Full body,Solid,Black,Dark,Black,Dress,Ladieswear,Ladieswear,Womens Everyday Collection,Dresses Ladies,"ANNA GLOVER x H&M. Oversized dress in a crêpe weave with a small stand-up collar, buttons down the front and detachable tie belt at the waist. Dropped shoulders and long, wide sleeves with buttoned cuffs. Unlined.",images/065/0651382001.jpg,0
0903333002,0903333,Camilla Loafer,Flat shoe,Shoes,Solid,Dark Red,Dark,Red,Flats,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,"Loafers in imitation leather with a seam and decorative metal snaffle trim at the front. Satin linings made from recycled polyester, imitation leather insoles, and smooth soles. Heel 2.2 cm.",images/090/0903333002.jpg,0
0824525001,0824525,Rosetta coat,Coat,Garment Upper body,Solid,Light Orange,Dusty Light,Orange,Baby Girl Outdoor,Baby Sizes 50-98,Baby/Children,Baby Girl,Outdoor,"Flared trenchcoat in a cotton weave with a rounded collar, buttons at the top and a loose yoke with a button at one side. Gathered seam at the waist. Lined.",images/082/0824525001.jpg,0
0568761005,0568761,Nomi jaquard,Blazer,Garment Upper body,Solid,Off White,Dusty Light,White,Suit,Ladieswear,Ladieswear,Womens Tailoring,Dressed,"Short, straight-cut jacket in a sturdy, textured weave with a small stand-up collar, press-studs down the front and pockets in the side seams. Lined.",images/056/0568761005.jpg,0
0721178001,0721178,Cool Rapper ringpack,Ring,Accessories,Solid,Black,Dark,Black,Jewellery Extended,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Metal rings decorated with glass and plastic stones.,images/072/0721178001.jpg,0
0605842003,0605842,Tie Basic Solid Wide,Tie,Accessories,Solid,Dark Purple,Dark,Lilac Purple,Small Accessories,Menswear,Menswear,Men Accessories,Accessories,Satin tie. Width 6.5 cm.,images/060/0605842003.jpg,0
0654410024,0654410,MUSHROOM SLIM FIT POLO,Polo shirt,Garment Upper body,Melange,Beige,Medium Dusty,Beige,Jersey Fancy,Menswear,Menswear,Contemporary Smart,Jersey Fancy,Short-sleeved polo shirt in cotton piqué with a ribbed collar and button placket.,images/065/0654410024.jpg,0
0687034002,0687034,Dessert Top 1,Bikini top,Swimwear,All over pattern,Dark Purple,Dark,Lilac Purple,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini top with removable inserts, double, narrow, adjustable shoulder straps and no fasteners.",images/068/0687034002.jpg,0
0485746002,0485746,Jean bathrobe BB,Robe,Underwear,Stripe,Dark Blue,Dark,Blue,Young Boy UW/NW,Children Sizes 134-170,Baby/Children,Boys Underwear & Basics,"Under-, Nightwear",Dressing gown in soft fleece with a hood and detachable tie belt at the waist.,images/048/0485746002.jpg,0
0883300001,0883300,SHEILA BRACELET,Bracelet,Accessories,Other structure,Off White,Dusty Light,White,Small Accessories,Divided,Divided,Divided Accessories,Accessories,Bracelet in fabric and metal with shells. Adjustable length.,images/088/0883300001.jpg,0
0649977001,0649977,Lasse cord overall NB,Outdoor overall,Garment Full body,Solid,Light Turquoise,Dusty Light,Turquoise,Newborn,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Fancy,"Padded all-in-one suit in narrow-wale organic cotton corduroy with a padded hood. Buttons at the top, concealed press-studs at the sides and long raglan sleeves. Organic cotton jersey lining.",images/064/0649977001.jpg,0
0887200002,0887200,W Lotta phone bag,Wallet,Accessories,Solid,Orange,Medium Dusty,Beige,Bags,Ladies Accessories,Ladieswear,Womens Big accessories,Accessories,Smartphone bag in soft imitation suede with a narrow metal chain shoulder strap and flap with a concealed magnetic fastener and decorative metal ring. Lined. Width 10 cm. Height 15 cm.,images/088/0887200002.jpg,0
0698000003,0698000,Zelda Leggings,Leggings/Tights,Garment Lower body,All over pattern,Off White,Dusty Light,White,Baby Girl Jersey Fancy,Baby Sizes 50-98,Baby/Children,Baby Girl,Jersey Fancy,Leggings in sturdy cotton jersey with an elasticated waist and a motif. Soft brushed inside.,images/069/0698000003.jpg,0
0500435135,0500435,Bree bandana,Hair/alice band,Accessories,All over pattern,Light Blue,Light,Blue,Hair Accessories,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Scarf in a patterned weave that can also be tied as a hairband. Size 50x50 cm.,images/050/0500435135.jpg,0
0619739029,0619739,Rally 2-p.,Underwear Tights,Socks & Tights,Other pattern,Other Pink,Bright,Pink,Kids Girl S&T,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights in a soft cotton blend with an elasticated waist.,images/061/0619739029.jpg,0
0861035002,0861035,Flirty Friday hoop,Earring,Accessories,Solid,Green,Dusty Light,Green,Jewellery Extended,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Hoop earrings in metal decorated with stone-like plastic beads, sparkly glass stones and metal beads. Diameter 5 cm.",images/086/0861035002.jpg,0
0610008001,0610008,Dime skirt,Skirt,Garment Lower body,All over pattern,Other Blue,Bright,Blue,Trousers & Skirt,Ladieswear,Ladieswear,Womens Trend,Trousers,"Calf-length, flared skirt in woven fabric with buttons at the top, concealed pockets in the side seams and an opening at the hem.",images/061/0610008001.jpg,0
0736601001,0736601,Formentera padded Swimsuite,Swimsuit,Swimwear,Solid,Red,Bright,Red,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined swimsuit with frills at the top, a deep V-neck front and back, and padded cups with removable inserts.",images/073/0736601001.jpg,0
0596164002,0596164,Otto sandal BB,Sandals,Shoes,Solid,Black,Dark,Black,Young Boy Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,"Imitation leather sandals with straps with metal buckles at the top and a strap with a hook and loop fastening at the heel. Fabric linings, rubber insoles and textured rubber soles.",images/059/0596164002.jpg,0
0568652020,0568652,Flirty Padded Keychain,Other accessories,Accessories,Solid,Yellow,Bright,Yellow,Other items,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Metal keyring with a carabiner hook and shimmering imitation leather pendant.,images/056/0568652020.jpg,0
0744533004,0744533,ANISE set,Garment Set,Garment Full body,Stripe,Black,Dark,Black,Baby Girl Woven,Baby Sizes 50-98,Baby/Children,Baby Girl,Woven/Jersey/Knitted mix Baby,Set with a sleeveless top and pair of puff pants in an airy cotton weave. Top with buttons at the back and a seam with a flounce at the hem. Puff pants with elastication and a frill-trim at the waist and around the hems.,images/074/0744533004.jpg,0
0785948038,0785948,Daniel boxer SB TP 3-p,Underwear bottom,Underwear,Mixed solid/pattern,Other Yellow,Bright,Yellow,Kids Boy UW/NW,Children Sizes 92-140,Baby/Children,Boys Underwear & Basics,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",images/078/0785948038.jpg,0
0724986004,0724986,BEATA blouse,Blouse,Garment Upper body,Solid,Light Turquoise,Dusty Light,Turquoise,Baby Exclusive,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Blouse in soft, double-weave organic cotton with buttons down the back and long raglan sleeves with covered elastication at the cuffs.",images/072/0724986004.jpg,0
0728156018,0728156,Robin blazer,Blazer,Garment Upper body,Solid,Other,Undefined,undefined,Suit,Ladieswear,Ladieswear,Womens Tailoring,Dressed,"Straight-cut jacket in woven fabric with a shawl collar, thin shoulder pads, welt front pockets and 3/4-length sleeves with a short slit at the cuffs. No fasteners. Lined.",images/072/0728156018.jpg,0
0501924003,0501924,MULDER ski trousers,Outdoor trousers,Garment Lower body,All over pattern,White,Light,White,Ladies Sport Woven,Sport,Sport,Ladies H&M Sport,Unknown,"Padded ski trousers in windproof, water-repellent, breathable functional fabric with an adjustable waist with a hook and loop tab at the sides, press-studs and a zip fly. Diagonal pockets, closed seams at critical points, knee patches, reinforced hems and snow flaps with reinforced elastic at the hems. Lined. The trousers have a water-repellent coating without fluorocarbons.",images/050/0501924003.jpg,0
0621632001,0621632,Ottoline Pool Sandal SG,Sandals,Shoes,Solid,Other Pink,Bright,Pink,Kids Girl Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,"Imitation leather sandals with adjustable foot straps with metal buckles, an adjustable heel strap with a hook and loop fastening, and a loop at the back. Fabric linings, moulded rubber insoles and fluted rubber soles.",images/062/0621632001.jpg,0
0536139038,0536139,Alex Trs (J),Pyjama bottom,Nightwear,Slub,Light Red,Medium Dusty,Red,Nightwear,Lingeries/Tights,Ladieswear,"Womens Nightwear, Socks & Tigh","Under-, Nightwear",Pyjama bottoms in lightweight fabric with an elasticated drawstring waist and tapered legs with ribbed hems.,images/053/0536139038.jpg,0
0676110003,0676110,TILDA BELT,Belt,Accessories,Solid,Pink,Medium,Pink,Bags,Divided,Divided,Divided Accessories,Accessories,Narrow belt in imitation leather with a metal buckle. Width approx. 2.5 cm.,images/067/0676110003.jpg,0
0807362001,0807362,JAVA trs,Outdoor trousers,Garment Lower body,Solid,Dark Grey,Dark,Unknown,Ladies Sport Woven,Sport,Sport,Ladies H&M Sport,Unknown,"Trousers geared to outdoor activity with good air permeability to wick away moisture. The trousers are made from a stretchy woven fabric for increased mobility, with a water-repellent finish on the bum and knees. Elasticated waist for added comfort, a zip fly and button, side pockets and a diagonal, zipped leg pocket for safe storage of valuables. Reinforced, wear-resistant hems with adjustable fasteners. Unlined.",images/080/0807362001.jpg,0
0702033002,0702033,Mini Metal Isabelle watch,Watch,Accessories,Solid,Silver,Light,Metal,Other items,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Metal watch with an adjustable fastening. Diameter of face 3 cm, width of links approx. 1.5 cm, length of bracelet approx. 23 cm.",images/070/0702033002.jpg,0
0586007003,0586007,Ride or tide top,Bikini top,Swimwear,Other structure,Greenish Khaki,Dark,Khaki green,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Short swim top with long sleeves.,images/058/0586007003.jpg,0
0678260005,0678260,Violet Thong Malva Low,Underwear bottom,Underwear,Solid,Dark Turquoise,Dark,Turquoise,Expressive Lingerie,Lingeries/Tights,Ladieswear,Womens Lingerie,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",images/067/0678260005.jpg,0
0840198001,0840198,SW Riviera UV set,Swimwear set,Swimwear,Stripe,Light Blue,Dusty Light,Blue,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,"Swim trousers and top in UV-protective fabric. Top with short raglan sleeves and a small collar. Trousers with an elasticated, drawstring waist and lined front. UPF 50.",images/084/0840198001.jpg,0
0850883005,0850883,Capri Straw Hat,Hat/brim,Accessories,Solid,Yellowish Brown,Medium Dusty,Brown,Gloves/Hats,Ladies Accessories,Ladieswear,Womens Big accessories,Accessories,Sturdy hat in braided paper straw with a flat crown. Band in an airy weave around half the hat that continues down through the sides to form ties that can be fastened in various ways. Width of brim 7.5 cm.,images/085/0850883005.jpg,0
0752689010,0752689,Fred shorties 5 pack,Underwear bottom,Underwear,Placement print,Light Purple,Light,Lilac Purple,UW,Divided,Divided,Divided Basics,"Under-, Nightwear","Shortie briefs in soft jersey made from a cotton blend with a mid waist, lined gusset and medium coverage at the back.",images/075/0752689010.jpg,0
0737370001,0737370,Rode Loafer,Other shoe,Shoes,Solid,Black,Dark,Black,Shoes,Menswear,Menswear,Men Shoes,Shoes,Imitation leather loafers with a decorative tab and moccasin seam at the front. Canvas linings and insoles and thermoplastic rubber (TPR) soles. Heel 2 cm.,images/073/0737370001.jpg,0
0610730018,0610730,Gyda.,Blouse,Garment Upper body,All over pattern,Light Purple,Dusty Light,Lilac Purple,Blouse,Ladieswear,Ladieswear,Womens Tailoring,Blouses,"Long-sleeved blouse in a softly draping weave with a collar, concealed buttons down the front and a yoke with a pleat at the back. Slightly wider sleeves with buttoned cuffs, and a rounded hem.",images/061/0610730018.jpg,0
0511965001,0511965,Ross Woven Tank,Blouse,Garment Upper body,All over pattern,Off White,Dusty Light,White,Projects Woven Tops,Divided,Divided,Divided Projects,Blouses,"Patterned top in airy, crinkled fabric with a wide lace trim at the hem. Narrow cut at the top with narrow shoulder straps and an opening with a covered button at the back of the neck.",images/051/0511965001.jpg,0
0737630002,0737630,CE Amber blouse,Blouse,Garment Upper body,All over pattern,Purple,Dusty Light,Lilac Purple,Conscious Exclusive,Ladieswear,Ladieswear,Special Collections,Special Offers,"CONSCIOUS EXCLUSIVE. Straight-cut blouse in a soft, airy, patterned weave made from a Tencel™ lyocell blend with asymmetric flounces at the front that continue around the back. V-neck with a raw, loosely overlocked edge, long balloon sleeves with diagonal seams and narrow ties at the cuffs. Drawstring at the hem.",images/073/0737630002.jpg,0
0758928006,0758928,Hat Bucket Reno Reversible,Bucket hat,Accessories,All over pattern,Dark Green,Dark,Green,Accessories,Menswear,Menswear,Men Accessories,Accessories,Reversible bucket hat in cotton twill with one patterned side and one side in a solid colour. Embroidered eyelets at each side.,images/075/0758928006.jpg,0
